!------------------------------------------------------------------------------
! HMS-100 sectioned forward coefficients 			   15-OCT-1998
! QUADS to 7th order
! DIPOLE: Part 0 to 7th order, Parts 1 and 2 to 6th order (COSY LIMITIATION)
! FRMODE=3
!------------------------------------------------------------------------------
NAME: Q1
PART: 0
OFFSET:        2.1607500000000002 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
 -0.3439898E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100033
  0.0000000E+00 0.0000000E+00-0.1146633E-09 0.0000000E+00 0.0000000E+00 0001033
  0.1577719E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000024
  0.0000000E+00-0.5916448E-08 0.0000000E+00 0.0000000E+00-0.2377672E-08 0100024
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7888597E-09 0.0000000E+00 0001024
  0.0000000E+00 0.2713597E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000015
 -0.5916448E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0100015
  0.0000000E+00 0.0000000E+00-0.3944298E-09 0.0000000E+00 0.0000000E+00 0001015
 -0.4522661E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000006
  0.0000000E+00-0.4522661E-09 0.0000000E+00 0.0000000E+00-0.5452633E-09 0100006
  0.0000000E+00-0.8294453E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000061
  0.4147227E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000052
  0.0000000E+00-0.7608552E-08 0.0000000E+00 0.0000000E+00-0.2293265E-08 0000043
 -0.9510690E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000034
  0.0000000E+00-0.3271580E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000025
  0.5452633E-08 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0000016
 ------------------------------------------------------------------------------
NAME: DIPOLE
PART: 1
OFFSET:       11.5500000000000007 (in meters)
LENGTH:        0.0000000000000000 (canonical length in meters)
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4440892E-13 0000000
   1.000000    -0.8717495E-01 0.0000000E+00 0.0000000E+00 0.3940690E-05 1000000
  0.1038704E-04 0.9999991     0.0000000E+00 0.0000000E+00 0.6922236E-03 0100000
  0.0000000E+00 0.0000000E+00 0.9996225     0.1024049     0.0000000E+00 0010000
  0.0000000E+00 0.0000000E+00-0.1687677E-04  1.000376     0.0000000E+00 0001000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00  1.000000     0000100
  0.6922236E-02-0.6428524E-03 0.0000000E+00 0.0000000E+00 0.1038977E-03 0000010
 -0.4581400E-05 0.2992579E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 2000000
 -0.4035866E-08 0.9163143E-05 0.0000000E+00 0.0000000E+00 0.0000000E+00 1100000
 -0.1038666E-05 0.9261114E-07 0.0000000E+00 0.0000000E+00-0.2078667E-07 0200000
  0.0000000E+00 0.0000000E+00-0.6011942E-10-0.5188657E-11 0.0000000E+00 1010000
  0.0000000E+00 0.0000000E+00 0.4537284E-07-0.8305362E-03 0.0000000E+00 0110000
  0.4151136E-03-0.3618836E-04 0.0000000E+00 0.0000000E+00 0.7643201E-05 0020000
  0.0000000E+00 0.0000000E+00-0.3942176E-08-0.3436848E-09 0.0000000E+00 1001000
  0.0000000E+00 0.0000000E+00 0.6929657E-06 0.3960494E-07 0.0000000E+00 0101000
  0.3136659E-07-0.2584761E-08 0.0000000E+00 0.0000000E+00 0.7558598E-06 0011000
  0.3466140E-06-0.2824095E-07 0.0000000E+00 0.0000000E+00 0.2014272E-07 0002000
 -0.6342682E-07 0.8717491E-03 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000010
 -0.3118091E-06 0.9966360E-07 0.0000000E+00 0.0000000E+00-0.6928840E-05 0100010
  0.0000000E+00 0.0000000E+00 0.7558321E-05-0.1176164E-02 0.0000000E+00 0010010
  0.0000000E+00 0.0000000E+00 0.2340077E-06-0.7520188E-05 0.0000000E+00 0001010
 -0.8717495E-02-0.6879795E-01 0.0000000E+00 0.0000000E+00-0.8294453E-01 1000001
  0.9999991E-01-0.7146071E-06 0.0000000E+00 0.0000000E+00-0.8615482E-06 0100001
  0.0000000E+00 0.0000000E+00 0.1024049E-01 0.0000000E+00 0.0000000E+00 0010001
  0.0000000E+00 0.0000000E+00 0.1000376     0.0000000E+00 0.0000000E+00 0001001
 -0.6925559E-04 0.1246586E-04 0.0000000E+00 0.0000000E+00-0.1559179E-05 0000020
 -0.6428524E-04 0.8289691     0.0000000E+00 0.0000000E+00-0.5741616E-03 0000011
  0.0000000E+00-0.3312422E-09 0.0000000E+00 0.0000000E+00-0.1331178E-09 3000000
  0.9630852E-09 0.1139919E-07 0.0000000E+00 0.0000000E+00 0.4581396E-08 2100000
  0.9537074E-11-0.1317252E-06 0.0000000E+00 0.0000000E+00 0.2065520E-11 1200000
  0.3119648E-10-0.1360484E-10 0.0000000E+00 0.0000000E+00 0.6931046E-09 0300000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3891128E-09 0.0000000E+00 2010000
  0.0000000E+00 0.0000000E+00 0.3272572E-11-0.8926867E-08 0.0000000E+00 1110000
  0.0000000E+00 0.0000000E+00-0.1135947E-08 0.8932028E-07 0.0000000E+00 0210000
 -0.3803736E-08-0.4554843E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020000
 -0.3822150E-07 0.1237901E-07 0.0000000E+00 0.0000000E+00-0.4165241E-06 0120000
  0.0000000E+00 0.0000000E+00 0.1845242E-06-0.4131932E-05 0.0000000E+00 0030000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3801164E-08 0.0000000E+00 2001000
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.8720764E-07 0.0000000E+00 1101000
  0.0000000E+00 0.0000000E+00-0.2994900E-10 0.5555692E-09 0.0000000E+00 0201000
 -0.2807800E-12-0.8930238E-08 0.0000000E+00 0.0000000E+00 0.6036853E-13 1011000
 -0.1695929E-08 0.1025882E-06 0.0000000E+00 0.0000000E+00-0.1491875E-09 0111000
  0.0000000E+00 0.0000000E+00 0.3463590E-07-0.5344964E-06 0.0000000E+00 0021000
 -0.3176533E-11-0.4362024E-07 0.0000000E+00 0.0000000E+00 0.1971834E-11 1002000
 -0.4359137E-10 0.3825314E-09 0.0000000E+00 0.0000000E+00-0.1386767E-08 0102000
  0.0000000E+00 0.0000000E+00 0.1203737E-08 0.1191919E-06 0.0000000E+00 0012000
  0.0000000E+00 0.0000000E+00 0.1912153E-10-0.2411020E-10 0.0000000E+00 0003000
  0.4581396E-07-0.7926755E-11 0.0000000E+00 0.0000000E+00-0.2944945E-11 2000010
  0.1714194E-10-0.9146323E-07 0.0000000E+00 0.0000000E+00 0.6342676E-10 1100010
  0.1040324E-07-0.2787104E-08 0.0000000E+00 0.0000000E+00 0.4681522E-09 0200010
  0.0000000E+00 0.0000000E+00 0.1203080E-11 0.5895450E-11 0.0000000E+00 1010010
  0.0000000E+00 0.0000000E+00-0.1283715E-08 0.8327110E-05 0.0000000E+00 0110010
 -0.4158995E-05 0.7244380E-06 0.0000000E+00 0.0000000E+00-0.1531717E-06 0020010
  0.0000000E+00 0.0000000E+00 0.2974967E-13 0.5950127E-10 0.0000000E+00 1001010
  0.0000000E+00 0.0000000E+00-0.6951168E-08-0.1220835E-08 0.0000000E+00 0101010
 -0.9495880E-09 0.4217009E-10 0.0000000E+00 0.0000000E+00-0.1515077E-07 0011010
 -0.3479533E-08 0.2837564E-09 0.0000000E+00 0.0000000E+00-0.3517773E-09 0002010
 -0.7230682E-05 0.2363496E-10 0.0000000E+00 0.0000000E+00 0.2849490E-10 2000001
  0.8386069E-04 0.7230956E-05 0.0000000E+00 0.0000000E+00 0.8717821E-05 1100001
  0.1012266E-07-0.4140073E-04 0.0000000E+00 0.0000000E+00-0.4991376E-04 0200001
  0.0000000E+00 0.0000000E+00 0.8493930E-05 0.0000000E+00 0.0000000E+00 1010001
  0.0000000E+00 0.0000000E+00-0.8305353E-04 0.0000000E+00 0.0000000E+00 0110001
 -0.3618836E-05-0.2899388E-04 0.0000000E+00 0.0000000E+00-0.3495574E-04 0020001
  0.0000000E+00 0.0000000E+00 0.8297568E-04 0.0000000E+00 0.0000000E+00 1001001
  0.0000000E+00 0.0000000E+00 0.4822366E-08 0.0000000E+00 0.0000000E+00 0101001
 -0.2584761E-09-0.8499281E-05 0.0000000E+00 0.0000000E+00-0.1024695E-04 0011001
 -0.2824095E-08-0.4152730E-04 0.0000000E+00 0.0000000E+00-0.5006635E-04 0002001
  0.1268841E-08-0.8717487E-05 0.0000000E+00 0.0000000E+00-0.2169031E-13 1000020
  0.4681322E-08-0.2038676E-08 0.0000000E+00 0.0000000E+00 0.6938780E-07 0100020
  0.0000000E+00 0.0000000E+00-0.1135320E-06 0.1328214E-04 0.0000000E+00 0010020
  0.0000000E+00 0.0000000E+00-0.3516811E-08 0.1128148E-06 0.0000000E+00 0001020
  0.8707154E-04 0.6879792E-03 0.0000000E+00 0.0000000E+00-0.3491699E-09 1000011
  0.5841269E-06 0.8191894E-07 0.0000000E+00 0.0000000E+00 0.9014804E-07 0100011
  0.0000000E+00 0.0000000E+00-0.1175576E-03 0.0000000E+00 0.0000000E+00 0010011
  0.0000000E+00 0.0000000E+00-0.1776413E-06 0.0000000E+00 0.0000000E+00 0001011
 -0.3439898E-02 0.2998729E-03 0.0000000E+00 0.0000000E+00 0.3615343E-03 1000002
 -0.3573036E-07-0.3439894E-02 0.0000000E+00 0.0000000E+00-0.4147223E-02 0100002
  0.6930010E-06-0.1850703E-06 0.0000000E+00 0.0000000E+00 0.2080231E-07 0000030
  0.1246216E-05-0.8284926E-02 0.0000000E+00 0.0000000E+00 0.5744352E-05 0000021
  0.4144845E-01 0.2211347E-05 0.0000000E+00 0.0000000E+00 0.2666055E-05 0000012
  0.3993520E-12 0.1044445E-12 0.0000000E+00 0.0000000E+00 0.4197373E-13 3100000
 -0.7023924E-11-0.2395241E-11 0.0000000E+00 0.0000000E+00-0.9626600E-12 2200000
  0.0000000E+00 0.1382169E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1300000
 -0.2610489E-12 0.1614824E-12 0.0000000E+00 0.0000000E+00-0.2603174E-13 0400000
  0.0000000E+00 0.0000000E+00 0.1363173E-13 0.0000000E+00 0.0000000E+00 3010000
  0.0000000E+00 0.0000000E+00-0.4691560E-12-0.3237677E-11 0.0000000E+00 2110000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.7333938E-10 0.0000000E+00 1210000
  0.0000000E+00 0.0000000E+00 0.1206448E-12-0.4177328E-09 0.0000000E+00 0310000
 -0.2443282E-13-0.4054829E-12 0.0000000E+00 0.0000000E+00-0.1657869E-12 2020000
  0.1149751E-11 0.1697529E-10 0.0000000E+00 0.0000000E+00 0.3803683E-11 1120000
  0.6268748E-09-0.1947289E-09 0.0000000E+00 0.0000000E+00 0.5749094E-10 0220000
  0.0000000E+00 0.0000000E+00 0.1667376E-13 0.3188524E-12 0.0000000E+00 1030000
  0.0000000E+00 0.0000000E+00-0.5901804E-10 0.1016081E-08 0.0000000E+00 0130000
 -0.1423239E-09 0.3503228E-10 0.0000000E+00 0.0000000E+00-0.1044958E-08 0040000
  0.0000000E+00 0.0000000E+00 0.1331678E-12 0.0000000E+00 0.0000000E+00 3001000
  0.0000000E+00 0.0000000E+00-0.4583118E-11-0.7988883E-12 0.0000000E+00 2101000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.9154879E-11 0.0000000E+00 1201000
  0.0000000E+00 0.0000000E+00 0.3487942E-12 0.1015168E-12 0.0000000E+00 0301000
 -0.4693707E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2011000
  0.1552757E-13 0.7430687E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1111000
  0.3085469E-12-0.8308803E-09 0.0000000E+00 0.0000000E+00 0.3597556E-11 0211000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3155082E-11 0.0000000E+00 1021000
  0.0000000E+00 0.0000000E+00-0.4221497E-09-0.1949275E-09 0.0000000E+00 0121000
 -0.3206213E-10-0.1409556E-10 0.0000000E+00 0.0000000E+00-0.3705566E-09 0031000
 -0.2292421E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2002000
  0.0000000E+00 0.4592048E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1102000
  0.2255091E-11-0.1566756E-12 0.0000000E+00 0.0000000E+00 0.9418404E-13 0202000
  0.0000000E+00 0.0000000E+00-0.3101704E-12-0.4104108E-09 0.0000000E+00 0112000
 -0.2100041E-09 0.2867298E-11 0.0000000E+00 0.0000000E+00-0.5208565E-10 0022000
  0.0000000E+00 0.0000000E+00-0.3504127E-12 0.1033648E-12 0.0000000E+00 0103000
 -0.1432251E-12-0.2210621E-12 0.0000000E+00 0.0000000E+00-0.1987454E-11 0013000
 -0.2604512E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3483958E-13 0004000
  0.0000000E+00 0.9937253E-11 0.0000000E+00 0.0000000E+00 0.2662354E-11 3000010
 -0.9622005E-11-0.2279810E-09 0.0000000E+00 0.0000000E+00-0.4581284E-10 2100010
 -0.2885357E-12 0.1317208E-08 0.0000000E+00 0.0000000E+00-0.1713567E-13 1200010
 -0.6250435E-12 0.4225921E-12 0.0000000E+00 0.0000000E+00-0.6955375E-11 0300010
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1225137E-10 0.0000000E+00 2010010
  0.0000000E+00 0.0000000E+00-0.3930737E-13 0.1917497E-09 0.0000000E+00 1110010
  0.0000000E+00 0.0000000E+00 0.2281023E-10-0.1350699E-08 0.0000000E+00 0210010
  0.7614479E-10 0.1504825E-10 0.0000000E+00 0.0000000E+00 0.0000000E+00 1020010
  0.7662844E-09-0.2965825E-09 0.0000000E+00 0.0000000E+00 0.4201391E-08 0120010
  0.0000000E+00 0.0000000E+00-0.3705896E-08 0.8273176E-07 0.0000000E+00 0030010
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.7605183E-10 0.0000000E+00 2001010
  0.0000000E+00 0.0000000E+00-0.6345302E-13 0.8727170E-09 0.0000000E+00 1101010
  0.0000000E+00 0.0000000E+00 0.6017900E-12-0.1105186E-10 0.0000000E+00 0201010
  0.0000000E+00 0.1919400E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1011010
  0.3406751E-10-0.1181252E-08 0.0000000E+00 0.0000000E+00 0.4412733E-11 0111010
  0.0000000E+00 0.0000000E+00-0.6950348E-09 0.1065378E-07 0.0000000E+00 0021010
  0.3191000E-13 0.4368578E-09 0.0000000E+00 0.0000000E+00 0.0000000E+00 1002010
  0.8750019E-12-0.7651010E-11 0.0000000E+00 0.0000000E+00 0.1392751E-10 0102010
  0.0000000E+00 0.0000000E+00-0.2419172E-10-0.1075997E-08 0.0000000E+00 0012010
  0.0000000E+00 0.0000000E+00-0.3843786E-12 0.5008338E-12 0.0000000E+00 0003010
  0.0000000E+00-0.7842421E-09 0.0000000E+00 0.0000000E+00-0.3151673E-09 3000001
  0.1519979E-08 0.1799234E-07 0.0000000E+00 0.0000000E+00 0.7230669E-08 2100001
 -0.1315766E-07-0.1039566E-06 0.0000000E+00 0.0000000E+00-0.4238841E-07 1200001
 -0.8751196E-10-0.1089974E-10 0.0000000E+00 0.0000000E+00-0.1227946E-10 0300001
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.6141693E-09 0.0000000E+00 2010001
  0.0000000E+00 0.0000000E+00-0.6978116E-07-0.7045238E-08 0.0000000E+00 1110001
  0.0000000E+00 0.0000000E+00 0.8922490E-08 0.0000000E+00 0.0000000E+00 0210001
 -0.6048731E-08-0.3607116E-09 0.0000000E+00 0.0000000E+00-0.4348829E-09 1020001
  0.3566924E-07 0.1268570E-07 0.0000000E+00 0.0000000E+00 0.1529419E-07 0120001
  0.0000000E+00 0.0000000E+00-0.4096672E-06 0.0000000E+00 0.0000000E+00 0030001
  0.0000000E+00 0.0000000E+00-0.5701229E-13 0.5999712E-08 0.0000000E+00 2001001
  0.0000000E+00 0.0000000E+00-0.8717814E-08-0.6882369E-07 0.0000000E+00 1101001
  0.0000000E+00 0.0000000E+00-0.3062706E-10-0.7148751E-12 0.0000000E+00 0201001
 -0.8934650E-09-0.7047895E-08 0.0000000E+00 0.0000000E+00-0.8497119E-08 1011001
  0.1026142E-07 0.6903081E-07 0.0000000E+00 0.0000000E+00 0.8322527E-07 0111001
  0.0000000E+00 0.0000000E+00-0.1900503E-07 0.0000000E+00 0.0000000E+00 0021001
 -0.4366872E-08-0.3442480E-07 0.0000000E+00 0.0000000E+00-0.4150340E-07 1002001
  0.6700282E-10 0.1697607E-11 0.0000000E+00 0.0000000E+00 0.2046678E-11 0102001
  0.0000000E+00 0.0000000E+00 0.1192474E-07 0.0000000E+00 0.0000000E+00 0012001
  0.0000000E+00 0.0000000E+00 0.2634952E-10 0.0000000E+00 0.0000000E+00 0003001
 -0.4581392E-09 0.2976433E-12 0.0000000E+00 0.0000000E+00 0.8655630E-13 2000020
 -0.3476427E-12 0.9113715E-09 0.0000000E+00 0.0000000E+00-0.1268831E-11 1100020
 -0.1042823E-09 0.4612701E-10 0.0000000E+00 0.0000000E+00-0.7032726E-11 0200020
  0.0000000E+00 0.0000000E+00-0.1805793E-13-0.2377249E-12 0.0000000E+00 1010020
  0.0000000E+00 0.0000000E+00 0.2531705E-10-0.8359696E-07 0.0000000E+00 0110020
  0.4170824E-07-0.1088011E-07 0.0000000E+00 0.0000000E+00 0.2303985E-08 0020020
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1682593E-11 0.0000000E+00 1001020
  0.0000000E+00 0.0000000E+00 0.6983526E-10 0.1795650E-10 0.0000000E+00 0101020
  0.1906045E-10-0.7018903E-12 0.0000000E+00 0.0000000E+00 0.2279344E-09 0011020
  0.3499689E-10-0.2862446E-11 0.0000000E+00 0.0000000E+00 0.5293976E-11 0002020
  0.7230673E-07 0.9437551E-08 0.0000000E+00 0.0000000E+00 0.3792621E-08 2000011
 -0.9135051E-08-0.2889726E-06 0.0000000E+00 0.0000000E+00-0.8707142E-07 1100011
 -0.3044646E-09 0.1242013E-05 0.0000000E+00 0.0000000E+00-0.1159936E-08 0200011
  0.0000000E+00 0.0000000E+00-0.9755634E-07-0.7395799E-08 0.0000000E+00 1010011
  0.0000000E+00 0.0000000E+00 0.8322304E-06 0.8489046E-07 0.0000000E+00 0110011
  0.7240089E-07 0.5860550E-06 0.0000000E+00 0.0000000E+00 0.3570051E-06 0020011
  0.0000000E+00 0.0000000E+00-0.6230714E-09-0.7224826E-07 0.0000000E+00 1001011
  0.0000000E+00 0.0000000E+00-0.1479398E-09 0.8292800E-06 0.0000000E+00 0101011
  0.4213853E-11 0.1826663E-06 0.0000000E+00 0.0000000E+00 0.1177576E-06 0011011
  0.2834094E-10 0.4158981E-06 0.0000000E+00 0.0000000E+00 0.7536076E-09 0002011
 -0.2821689E-05-0.1029417E-12 0.0000000E+00 0.0000000E+00-0.1241090E-12 2000002
 -0.3615793E-06-0.3152027E-07 0.0000000E+00 0.0000000E+00-0.3800163E-07 1100002
  0.2077182E-05-0.3185728E-09 0.0000000E+00 0.0000000E+00-0.3840794E-09 0200002
  0.0000000E+00 0.0000000E+00-0.3702290E-07 0.0000000E+00 0.0000000E+00 1010002
  0.0000000E+00 0.0000000E+00 0.4246961E-06 0.0000000E+00 0.0000000E+00 0110002
 -0.1449694E-05 0.1244843E-06 0.0000000E+00 0.0000000E+00 0.1500813E-06 0020002
  0.0000000E+00 0.0000000E+00-0.3616702E-06 0.0000000E+00 0.0000000E+00 1001002
  0.0000000E+00 0.0000000E+00 0.4148782E-05 0.0000000E+00 0.0000000E+00 0101002
 -0.4249641E-06 0.8891312E-11 0.0000000E+00 0.0000000E+00 0.1071959E-10 0011002
 -0.2076365E-05 0.9714599E-10 0.0000000E+00 0.0000000E+00 0.1171216E-09 0002002
 -0.1903817E-10 0.8717484E-07 0.0000000E+00 0.0000000E+00 0.0000000E+00 1000030
 -0.6248890E-10 0.3216594E-10 0.0000000E+00 0.0000000E+00-0.6952069E-09 0100030
  0.0000000E+00 0.0000000E+00 0.1516384E-08-0.1480288E-06 0.0000000E+00 0010030
  0.0000000E+00 0.0000000E+00 0.4700125E-10-0.1504680E-08 0.0000000E+00 0001030
 -0.8697135E-06-0.6879650E-05 0.0000000E+00 0.0000000E+00 0.5950914E-10 1000021
 -0.5948151E-08-0.3240726E-08 0.0000000E+00 0.0000000E+00-0.1634499E-08 0100021
  0.0000000E+00 0.0000000E+00 0.1326951E-05-0.5457209E-10 0.0000000E+00 0010021
  0.0000000E+00 0.0000000E+00 0.5530628E-08-0.5331051E-09 0.0000000E+00 0001021
  0.6875890E-04-0.2998728E-05 0.0000000E+00 0.0000000E+00 0.1522027E-11 1000012
 -0.8792642E-09-0.3428326E-09 0.0000000E+00 0.0000000E+00-0.4147264E-04 0100012
  0.0000000E+00 0.0000000E+00-0.2730172E-09 0.0000000E+00 0.0000000E+00 0010012
  0.0000000E+00 0.0000000E+00-0.2667057E-08 0.0000000E+00 0.0000000E+00 0001012
  0.9995763E-05 0.7888597E-04 0.0000000E+00 0.0000000E+00 0.9510690E-04 1000003
 -0.1146631E-03 0.8193918E-09 0.0000000E+00 0.0000000E+00 0.9878792E-09 0100003
 -0.6935590E-08 0.2455300E-08 0.0000000E+00 0.0000000E+00-0.2602350E-09 0000040
 -0.1849618E-07 0.8280158E-04 0.0000000E+00 0.0000000E+00-0.5747984E-07 0000031
 -0.4140083E-03-0.4288127E-07 0.0000000E+00 0.0000000E+00-0.2503818E-07 0000022
  0.7371155E-07-0.9505229E-03 0.0000000E+00 0.0000000E+00-0.1145974E-02 0000013
 -0.1164905E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 1220000
 -0.8452253E-13 0.3779177E-12 0.0000000E+00 0.0000000E+00-0.4227616E-12 0320000
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.3574366E-12 0.0000000E+00 1130000
  0.0000000E+00 0.0000000E+00 0.6779174E-12-0.1239823E-10 0.0000000E+00 0230000
  0.5240097E-11-0.8758173E-12 0.0000000E+00 0.0000000E+00 0.7408340E-12 0140000
  0.0000000E+00 0.0000000E+00 0.3851955E-10-0.1103045E-08 0.0000000E+00 0050000
  0.0000000E+00 0.0000000E+00 0.1050500E-12-0.5987878E-12 0.0000000E+00 0221000
  0.0000000E+00 0.3658088E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1031000
  0.1003308E-11-0.4245380E-11 0.0000000E+00 0.0000000E+00 0.2004131E-12 0131000
  0.0000000E+00 0.0000000E+00 0.4173700E-11-0.1936142E-09 0.0000000E+00 0041000
  0.1412644E-12-0.5436274E-12 0.0000000E+00 0.0000000E+00 0.8482083E-12 0122000
  0.0000000E+00 0.0000000E+00-0.8081896E-13-0.1472240E-10 0.0000000E+00 0032000
  0.0000000E+00 0.0000000E+00-0.1335794E-13-0.4477432E-12 0.0000000E+00 0023000
  0.7023590E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2200010
  0.0000000E+00-0.1373991E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00 1300010
  0.0000000E+00 0.0000000E+00 0.1007747E-13 0.0000000E+00 0.0000000E+00 2110010
  0.0000000E+00 0.0000000E+00 0.0000000E+00-0.1470025E-11 0.0000000E+00 1210010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4237426E-11 0.0000000E+00 0310010
 -0.2651658E-13-0.5209069E-12 0.0000000E+00 0.0000000E+00-0.7614143E-13 1120010
 -0.6364983E-11 0.4035773E-11 0.0000000E+00 0.0000000E+00-0.1155725E-11 0220010
  0.0000000E+00 0.0000000E+00 0.1775519E-11-0.3046728E-10 0.0000000E+00 0130010
  0.4349128E-11-0.7208016E-12 0.0000000E+00 0.0000000E+00 0.2112239E-10 0040010
  0.0000000E+00 0.0000000E+00 0.4586452E-13 0.0000000E+00 0.0000000E+00 2101010
  0.1008773E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2011010
  0.0000000E+00-0.1491350E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 1111010
  0.0000000E+00 0.8337417E-11 0.0000000E+00 0.0000000E+00-0.7242478E-13 0211010
  0.0000000E+00 0.0000000E+00 0.4370972E-11 0.2955987E-11 0.0000000E+00 0121010
  0.9292195E-12 0.1425502E-12 0.0000000E+00 0.0000000E+00 0.7472548E-11 0031010
  0.2295864E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 2002010
 -0.2268040E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0202010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4017172E-11 0.0000000E+00 0112010
  0.2160184E-11 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.1047830E-11 0022010
  0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.4001052E-13 0013010
 -0.2747490E-13 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 4000001
  0.9454991E-12 0.2472815E-12 0.0000000E+00 0.0000000E+00 0.9937630E-13 3100001
 -0.1108563E-10-0.4252483E-11 0.0000000E+00 0.0000000E+00-0.1708938E-11 2200001
  0.1380703E-11 0.2173447E-10 0.0000000E+00 0.0000000E+00 0.8798744E-11 1300001
  0.1872782E-13-0.3097781E-10 0.0000000E+00 0.0000000E+00 0.1256604E-10 0400001
  0.0000000E+00 0.0000000E+00 0.3227538E-13 0.0000000E+00 0.0000000E+00 3010001
  0.0000000E+00 0.0000000E+00-0.7404164E-12-0.5110211E-11 0.0000000E+00 2110001
  0.0000000E+00 0.0000000E+00 0.1474292E-10 0.5824851E-10 0.0000000E+00 1210001
  0.0000000E+00 0.0000000E+00-0.4170138E-10-0.4239042E-11 0.0000000E+00 0310001
 -0.3707192E-13-0.9815815E-12 0.0000000E+00 0.0000000E+00-0.3944407E-12 2020001
  0.3000680E-11 0.2097868E-10 0.0000000E+00 0.0000000E+00 0.1319466E-10 1120001
 -0.2263684E-10-0.1165754E-09 0.0000000E+00 0.0000000E+00-0.1055906E-09 0220001
  0.0000000E+00 0.0000000E+00-0.3427215E-09 0.5137887E-12 0.0000000E+00 1030001
  0.0000000E+00 0.0000000E+00 0.7268334E-10-0.2969111E-11 0.0000000E+00 0130001
  0.2257212E-11 0.4468501E-10 0.0000000E+00 0.0000000E+00 0.5387337E-10 0040001
  0.0000000E+00 0.0000000E+00 0.3152858E-12 0.0000000E+00 0.0000000E+00 3001001
  0.0000000E+00 0.0000000E+00-0.7233385E-11-0.1260953E-11 0.0000000E+00 2101001
  0.0000000E+00 0.0000000E+00 0.9622855E-12 0.1083503E-10 0.0000000E+00 1201001
  0.0000000E+00 0.0000000E+00 0.1273730E-13-0.4141626E-10 0.0000000E+00 0301001
 -0.7406187E-12 0.0000000E+00 0.0000000E+00 0.0000000E+00-0.3893999E-13 2011001
  0.1595207E-10 0.6086511E-10 0.0000000E+00 0.0000000E+00 0.7159351E-10 1111001
 -0.8322861E-10-0.2018763E-10 0.0000000E+00 0.0000000E+00-0.1409179E-10 0211001
  0.0000000E+00 0.0000000E+00-0.4433368E-10 0.5095004E-11 0.0000000E+00 1021001
  0.0000000E+00 0.0000000E+00-0.2267987E-10-0.2987509E-10 0.0000000E+00 0121001
